197.916529	-948.266848	-513.902206
195.238051	-943.767297	-529.259624
191.273298	-937.786603	-548.571946
187.968856	-932.086523	-565.049496
184.019248	-925.862683	-582.349956
176.301674	-910.577627	-619.011167
164.550318	-893.653904	-656.131009
154.754574	-876.531648	-688.486084
142.343852	-857.858538	-720.737629
127.380204	-835.225986	-755.527955
113.167091	-812.710868	-786.153908
97.957113	-789.035853	-814.902787
81.291175	-763.299379	-842.978706
63.324813	-735.541984	-869.869240
46.006078	-708.808158	-892.864231
30.828979	-685.382357	-911.006203
16.801214	-663.156786	-926.007295
2.587183	-641.308884	-939.337379
-11.150968	-619.861717	-951.168177
-24.428732	-601.516903	-958.940625
-35.037337	-585.529810	-963.563028
-44.621406	-574.398105	-963.097271
-50.875191	-562.577408	-962.758372
-64.123553	-546.191824	-965.925161
-75.486121	-528.753995	-970.582677
-87.947213	-509.685051	-975.629948
-100.210954	-491.639873	-979.386915
-111.501590	-475.268654	-981.057486
-121.003320	-461.062709	-981.708310
-128.752908	-449.322534	-984.330336
-135.037487	-439.561781	-986.051798
-139.139624	-433.378563	-986.366604
-144.358201	-425.289598	-987.390215
-147.423140	-420.441450	-987.019498
-146.743884	-420.314891	-983.961284
-144.722598	-421.737742	-980.233275
-144.038001	-421.790169	-977.355567
-144.126673	-421.264016	-975.560783
-142.838728	-424.639001	-971.234574
-139.705925	-430.707121	-966.397856
-139.315478	-439.584255	-958.307967
-135.470639	-455.688976	-946.599752
-126.451846	-477.705345	-926.994374
-112.009582	-502.606117	-898.616933
-96.409558	-525.509730	-866.628226
-85.783611	-541.576746	-839.353155
-75.153740	-556.330153	-808.850492
-66.140957	-568.571666	-779.723571
-58.943678	-578.055029	-752.638099
-53.288952	-585.683327	-726.639908
-48.723039	-591.406251	-702.068428
-45.477520	-595.973665	-678.712207
-42.985562	-599.497852	-657.327142
-41.031104	-601.904089	-637.270852
-40.149352	-603.358342	-620.624106
-39.891008	-604.433693	-606.002214
-39.699625	-604.827481	-596.191769
-39.912378	-605.213676	-585.415624
-40.522337	-606.199598	-571.869052
-41.296325	-606.008654	-564.468382
-41.479328	-605.894620	-556.674677
-42.009910	-605.496437	-550.029730
-42.490748	-605.152564	-543.147113
-42.922373	-604.556775	-536.947239
-43.205199	-603.944996	-533.515512
-43.394813	-603.049325	-530.245849
-43.756792	-602.431961	-527.512908
-44.430761	-601.975062	-523.458681
-45.546536	-601.803822	-517.250160
-46.242019	-601.415443	-515.259745
-46.918465	-601.130427	-512.618999
-17.314959	-594.973560	-518.276349
49.175487	-583.089784	-507.475730
87.878974	-571.289435	-501.858491
111.369174	-561.261343	-500.479470
141.913356	-548.570729	-491.261947
165.332695	-537.354824	-483.309629
178.962039	-531.189887	-478.643533
190.508569	-526.465663	-472.463806
205.274738	-519.613218	-461.748780
217.010742	-514.642249	-453.112106
225.711654	-511.554277	-444.614235
233.699008	-509.086041	-435.338303
242.121855	-509.065574	-422.652082
252.824586	-506.573871	-401.678955
261.088191	-505.711646	-382.778278
267.998728	-504.809141	-363.114446
273.142930	-504.820376	-342.296575
276.773708	-505.052055	-320.810600
278.798994	-504.779811	-298.325643
279.340171	-504.387272	-276.421705
278.921314	-503.866651	-254.859034
277.668652	-502.976470	-235.177430
275.490903	-501.825065	-216.817560
272.255573	-500.614064	-198.793577
268.857680	-498.354159	-182.323567
266.521185	-493.841079	-166.495589
262.583948	-490.642671	-151.531037
258.530033	-486.471656	-136.438549
253.412176	-483.186467	-122.287656
247.036565	-480.256401	-107.763563
239.485485	-477.078388	-93.468705
231.322245	-474.670870	-80.631470
221.959985	-471.967602	-67.415379
212.815070	-469.019112	-55.006851
203.734856	-465.900593	-44.267216
190.816622	-463.613859	-32.751578
179.407599	-461.498740	-23.289550
167.441354	-459.708451	-14.078580
155.820504	-457.690944	-5.965454
147.940560	-456.343774	-1.999865
133.493658	-454.244609	5.960939
130.815365	-453.546535	7.716003
126.937348	-452.854610	9.597369
126.719723	-452.471971	9.844994
126.274633	-452.035318	9.955614
125.030816	-451.435780	10.179146
123.923687	-451.045418	10.510955
122.444679	-450.626021	10.777338
120.835594	-450.124798	10.836525
117.565478	-449.685987	10.740666
116.589714	-449.331327	10.704618
115.588012	-449.162956	10.802776
114.763394	-449.042990	10.884861
114.944643	-449.119751	11.165600
120.824170	-450.319086	13.018350
128.764003	-451.147016	14.476810
144.271991	-453.169618	16.806727
160.348935	-455.391495	18.570384
176.723519	-457.691933	19.868699
196.478491	-460.292276	20.628357
214.972603	-462.771412	20.545862
238.457339	-465.647713	19.404624
263.766880	-468.580841	16.584599
291.478384	-471.801579	11.990170
323.196200	-475.265006	4.242847
354.720781	-478.398706	-5.710633
388.900622	-481.789438	-19.553202
426.481430	-485.071315	-38.491158
464.236832	-488.638142	-62.288112
500.882857	-491.764800	-90.264178
540.037910	-494.309134	-127.381512
572.766507	-496.155400	-165.391071
602.226023	-497.687823	-208.541381
626.556742	-497.266190	-254.674441
642.545663	-494.544478	-293.771830
653.280516	-491.531018	-327.706192
658.957099	-488.719251	-350.077066
662.102681	-486.784216	-364.778310
663.936562	-486.039727	-373.640136
665.056281	-485.202315	-379.518410
665.778178	-484.793486	-382.405694
665.907089	-484.353631	-386.081035
664.325779	-483.908682	-398.938421
662.893305	-483.751000	-408.713332
660.070359	-483.316761	-424.608690
657.049572	-483.144004	-439.751168
653.363570	-482.918725	-455.727784
648.967747	-482.356414	-473.083059
644.184651	-481.731618	-490.370007
638.471692	-481.587308	-508.905426
632.338657	-480.852799	-527.109637
625.445539	-480.180892	-546.014892
619.328845	-479.848670	-561.554890
610.360924	-478.965179	-582.388191
592.709746	-473.857574	-621.844873
574.723910	-472.718280	-654.527564
553.426029	-470.887855	-689.029024
530.187361	-468.995784	-722.485617
503.994623	-466.718083	-756.079273
477.564554	-464.534389	-786.330812
448.541677	-461.971182	-816.049091
419.155461	-459.526308	-842.934981
387.643974	-456.753612	-868.804191
355.481658	-453.876618	-892.313536
326.817888	-451.229448	-910.820852
300.566110	-448.949708	-925.943534
274.947532	-446.541483	-938.856063
248.759139	-444.214415	-951.097157
225.433929	-443.175556	-959.256667
205.497244	-442.023782	-964.123722
193.591216	-442.729681	-961.303750
177.737498	-441.118499	-962.210667
157.067645	-440.526283	-966.520577
135.657344	-438.937731	-970.697254
111.941278	-436.858179	-975.863516
89.876656	-435.383521	-979.307808
69.152098	-434.027329	-981.770371
45.057986	-431.969755	-985.650532
32.751778	-430.813310	-983.073584
16.076912	-429.333564	-985.143580
11.840895	-428.859163	-985.336688
0.300165	-427.816916	-986.703285
-3.363072	-427.391425	-986.455600
-0.767413	-426.448364	-982.304090
-0.480247	-425.706324	-979.328907
-1.261939	-425.436399	-977.290312
-0.308583	-425.410115	-974.765116
5.296730	-427.204732	-969.431722
6.953686	-427.473473	-967.182710
15.725019	-432.784137	-958.919410
33.726303	-440.035406	-946.030835
57.510038	-446.236383	-926.312777
87.094307	-450.056796	-897.757184
114.118783	-451.585444	-866.836263
132.969379	-453.027430	-840.491852
152.736109	-453.679571	-809.569005
167.247583	-454.065416	-781.800742
179.673062	-454.278052	-754.834095
189.427652	-454.614792	-729.240446
197.057541	-454.717794	-705.217313
203.239717	-455.002780	-681.652605
207.706179	-455.335202	-660.874579
211.478392	-455.510415	-640.029892
213.706626	-455.721669	-623.467831
214.961248	-456.199225	-608.811662
215.397560	-456.241892	-599.585117
215.867104	-456.958069	-587.560786
216.464763	-458.065045	-574.201021
216.291231	-458.494271	-566.243582
215.989796	-458.684667	-558.921445
215.530242	-458.794153	-551.678349
215.080114	-458.908574	-544.646194
214.524644	-458.860236	-539.022733
213.999650	-458.584256	-535.702176
213.461940	-458.244010	-532.510296
212.973308	-457.904730	-529.224132
212.128850	-458.181365	-523.940258
211.575057	-458.840613	-518.389018
210.979985	-459.119642	-516.127521
210.441352	-459.478725	-512.936659
219.399515	-441.673440	-515.434009
246.986819	-393.504313	-508.257766
266.132222	-348.814510	-499.871903
275.299277	-315.430116	-496.636474
282.790153	-275.489066	-491.070390
287.734394	-236.566063	-480.743242
288.029378	-208.111683	-476.179066
286.550817	-177.834426	-468.936051
284.262577	-149.153841	-458.543668
280.839132	-127.020748	-451.670708
277.253059	-106.564701	-441.963760
273.003731	-88.276673	-432.945409
271.087817	-71.136004	-418.056170
268.060083	-52.478405	-396.451013
267.235230	-41.331668	-379.545450
266.801097	-31.488879	-359.887137
268.169651	-26.464432	-339.725416
269.125925	-22.788633	-318.675245
269.094840	-19.932539	-295.368817
268.552979	-18.572895	-274.330399
267.344330	-18.253450	-252.735933
266.091415	-19.205668	-233.325921
264.409245	-20.981612	-214.937418
262.018249	-23.259552	-197.496227
259.502963	-26.322896	-181.135260
256.673061	-29.966197	-165.376422
253.505893	-34.180573	-150.325128
250.055780	-39.041494	-135.690248
246.062227	-44.186055	-121.435233
241.644119	-49.646153	-107.334000
236.766119	-56.099953	-93.315569
232.018217	-62.622798	-80.861754
226.842189	-70.800101	-67.771204
221.317642	-79.133790	-55.721144
215.971661	-87.396417	-45.100173
210.504186	-96.803721	-34.360854
204.887171	-106.569088	-24.534716
198.582376	-117.718664	-15.217695
192.534240	-128.379077	-7.335196
188.363420	-135.802024	-3.579442
181.559233	-147.961104	4.326677
180.354334	-150.129496	6.174511
178.350175	-153.299629	8.148387
177.901915	-153.948688	8.246387
177.203059	-154.464561	8.405321
176.295121	-156.175219	8.485169
175.675397	-157.020809	8.590660
174.796941	-158.024062	8.564336
174.027138	-159.115459	8.561756
173.110573	-160.503343	8.690413
172.123016	-162.029534	8.712839
171.407689	-163.018685	8.785591
170.731980	-164.467932	8.728610
171.370188	-163.762122	9.161190
175.000945	-157.216257	10.513829
177.988286	-150.679729	11.900873
186.760038	-134.535229	14.727407
193.105287	-122.082544	16.634599
201.101550	-106.787024	17.794308
210.167839	-89.015171	18.370074
218.924181	-72.564268	18.101371
229.755246	-51.406521	16.736099
241.285628	-28.520965	13.713595
253.906320	-3.491439	8.877063
267.837347	24.872201	1.085583
281.645440	53.356440	-9.062822
296.575593	84.417489	-23.121609
312.414837	117.903273	-41.919860
328.615484	152.268426	-66.030617
344.112332	185.267781	-94.024761
359.086355	218.657134	-128.660278
372.260782	249.376489	-167.651411
384.298093	276.423753	-210.917319
392.769889	299.441859	-257.710637
395.968070	315.159001	-296.974292
397.660735	325.927082	-331.613013
397.320999	331.970379	-354.054010
397.043212	335.283826	-369.004057
396.915451	337.181811	-378.102470
396.899396	338.441145	-384.012996
396.897911	339.094684	-386.835749
396.558841	339.476721	-390.397749
395.441476	338.155413	-402.964067
394.740805	336.718978	-412.733979
393.308300	334.461682	-427.838080
391.598318	331.587391	-443.763958
389.929762	328.467258	-459.064813
387.800404	324.425345	-476.830012
385.725952	319.836737	-494.612572
383.271403	314.760281	-512.544031
380.493572	309.021443	-531.339456
377.546213	302.916090	-549.378192
374.454182	297.442628	-565.214112
370.537324	289.933399	-584.884812
362.077401	273.781610	-622.910604
353.766193	254.913546	-659.886796
345.560380	238.383482	-689.553053
335.152123	216.297625	-724.529746
323.849700	191.789237	-758.749390
312.299906	168.414133	-788.321289
299.927902	142.239650	-817.586033
286.907158	114.683849	-845.185219
273.694087	86.477754	-870.331171
259.825908	56.950009	-893.800465
247.534757	31.228509	-912.172342
236.002909	7.395848	-927.000740
224.615022	-16.649367	-940.495319
213.704958	-39.857651	-951.979627
205.396406	-60.915304	-959.361583
197.839966	-77.518831	-962.707325
193.119825	-91.087031	-962.268589
186.719930	-103.732987	-962.030604
178.127884	-124.332503	-967.371025
167.760683	-146.825378	-973.226261
158.969823	-166.464707	-976.919243
151.241869	-184.798583	-979.025283
141.699939	-205.437406	-982.283628
133.113158	-223.446294	-983.738020
126.486011	-238.060678	-986.013580
123.252170	-244.783756	-986.264182
118.047413	-255.628539	-987.348218
113.592688	-264.965968	-988.440391
112.117172	-267.397989	-986.564552
111.002848	-267.290337	-983.132032
110.517528	-266.391484	-979.714102
110.394265	-265.956251	-977.077167
110.292622	-266.040881	-974.634649
113.117847	-263.012274	-970.028997
115.210006	-259.125383	-966.339469
122.603881	-254.412399	-958.875906
136.236668	-238.930088	-945.625635
149.849909	-219.199231	-925.603448
163.478543	-192.875338	-897.239086
174.464873	-167.797233	-866.406426
182.644102	-150.458254	-839.695708
190.138211	-132.335201	-808.960150
195.583696	-117.972292	-780.619152
199.927737	-106.827796	-754.092079
203.801571	-97.477550	-728.087491
206.709746	-90.309727	-703.808173
208.997654	-84.358306	-679.536849
210.707154	-79.928539	-658.426303
211.991003	-76.462800	-638.033346
213.007420	-74.683526	-622.233996
214.031142	-73.535032	-607.287225
214.295332	-73.091008	-597.882630
215.021799	-72.741998	-586.488992
216.417447	-72.747763	-573.535471
216.669504	-73.220747	-565.913226
216.705070	-73.388329	-557.792449
216.776862	-73.862403	-550.942400
216.726310	-74.328135	-544.133636
216.510078	-74.786267	-538.564449
216.036727	-75.221611	-535.457569
215.576219	-75.571715	-532.221331
215.271525	-76.009151	-528.867017
215.309105	-76.852751	-523.255874
215.746847	-77.633022	-518.486098
215.847105	-78.415216	-516.028164
215.905447	-79.020626	-512.747432
